WELL,DEPTH_MD,RDEP,RHOB,GR,NPHI,PEF,DTC,FORCE_2020_LITHOFACIES_LITHOLOGY
16/10-5,2840.7803873,1.1898438931,2.3083620071,204.81343079,0.4618227482,6.6778407097,119.40631866,65000
16/10-5,2840.9323873,1.2836289406,2.3011493683,210.57113647,0.4637744427,6.646730423,118.45149994,65000
16/10-5,2841.0843873,1.3182811737,2.3010931015,211.99758911,0.4184080362,6.5895943642,117.60569,65000
16/10-5,2841.2363873,1.0952830315,2.3130476475,210.74256897,0.4703722596,6.8120188713,118.10760498,65000
16/10-5,2841.3883873,0.9504216313,2.3078374863,207.12011719,0.4616509676,6.7992758751,118.26525879,65000
16/10-5,2841.5403873,1.0845782757,2.3011853695,208.20678711,0.4666572511,6.8593239784,118.99154663,65000
16/10-5,2841.6923873,1.1749494076,2.3155138493,210.80644226,0.4792215228,6.6781053543,117.84225464,65000
16/10-5,2841.8443873,1.2614212036,2.310387373,214.23828125,0.4276762903,6.7938241959,117.29818726,65000
16/10-5,2841.9963873,1.3213084936,2.2933003902,222.40255737,0.4409503639,6.8107352257,118.49974823,65000
16/10-5,2842.1483873,1.2685343027,2.290033102,224.36878967,0.4508891702,6.8108263016,117.3938446,65000
16/10-5,2842.3003873,1.2297912836,2.3028402328,226.24215698,0.4514000118,6.7714962959,116.91488647,65000
16/10-5,2842.4523873,1.2374997139,2.299077034,220.82377625,0.4611054063,6.8392038345,118.53046417,65000
16/10-5,2842.6043873,1.2192057371,2.295321703,220.10902405,0.4722281992,6.9343543053,118.92404938,65000
16/10-5,2842.7563873,1.2443088293,2.2885460854,219.11747742,0.4450930655,6.8791127205,118.81782532,65000
16/10-5,2842.9083873,1.3393033743,2.2811892033,220.83218384,0.4831709862,6.7406477928,117.5920105,65000
16/10-5,2843.0603873,1.3362108469,2.2816314697,222.57713318,0.4792921543,6.5349888802,117.89779663,65000
16/10-5,2843.2123873,1.3998137712,2.2776105404,221.26315308,0.472294271,6.5783867836,119.12516785,65000
16/10-5,2843.3643873,1.3804479837,2.2707278728,215.01298523,0.496329695,6.6205053329,118.62211609,65000
16/10-5,2843.5163873,1.3792386055,2.2774016857,204.96051025,0.4602611363,6.8393001556,117.69793701,65000
16/10-5,2843.6683873,1.4072067738,2.2912626266,194.36297607,0.4484424293,6.7881960869,117.32603455,65000
16/10-5,2843.8203873,1.3060557842,2.316655159,182.9919281,0.4793053567,6.5808615685,116.69461823,65000
16/10-5,2843.9723873,1.2236055136,2.3295059204,172.77409363,0.4372631311,6.3173480034,116.31308746,65000
16/10-5,2844.1243873,1.2040230036,2.3313212395,168.23950195,0.3814443052,6.1778059006,117.81186676,65000
16/10-5,2844.2763873,1.207351923,2.3130099773,167.59494019,0.4271176159,6.1481218338,118.70256805,65030
16/10-5,2844.4283873,1.2164273262,2.3023002148,174.29191589,0.4446322322,6.1467542648,117.04167938,65030
16/10-5,2844.5803873,1.2833231688,2.2940740585,184.77392578,0.4815343916,6.1342148781,116.64291382,65030
16/10-5,2844.7323873,1.3455034494,2.2904136181,195.91905212,0.4850293994,6.1771373749,117.82610321,65000
16/10-5,2844.8843873,1.2716012001,2.3010771275,195.25286865,0.4161683023,6.20368433,116.46926117,65000
16/10-5,2845.0363873,1.2198890448,2.3124418259,192.05496216,0.3843571246,6.2402071953,114.45597839,65000
16/10-5,2845.1883873,1.1978112459,2.3267600536,189.60264587,0.4321815073,6.4204010963,113.01026917,65000
16/10-5,2845.3403873,1.1618313789,2.304227829,198.24671936,0.4681456685,6.4167399406,114.00415039,65000
16/10-5,2845.4923873,1.2073135376,2.2849400043,204.85832214,0.4277879596,6.5228748322,116.18626404,65000
16/10-5,2845.6443873,1.2048972845,2.2825453281,214.17559814,0.4615885913,6.3895921707,116.62509918,65000
16/10-5,2845.7963873,1.229365468,2.2876307964,216.27377319,0.4789846838,6.415210247,116.73846436,65000
16/10-5,2845.9483873,1.2063596249,2.2935857773,219.51683044,0.4805999994,6.3210029602,117.00926971,65000
16/10-5,2846.1003873,1.2054355145,2.2998347282,217.7694397,0.451872915,6.3220186234,116.95819092,65000
16/10-5,2846.2523873,1.2126348019,2.3075222969,217.53436279,0.4252051711,6.2885870934,117.30430603,65000
16/10-5,2846.4043873,1.2294192314,2.3008961678,214.22041321,0.4670105577,6.3741393089,118.41442871,65000
16/10-5,2846.5563873,1.2357906103,2.315117836,213.33650208,0.4405141175,6.4474072456,115.24352264,65000
16/10-5,2846.7083873,1.2391771078,2.3264260292,217.09399414,0.4174613953,6.4135608673,112.28718567,65000
16/10-5,2846.8603873,1.2944802046,2.3282327652,224.4733429,0.4495844841,6.2969374657,113.31708527,65000
16/10-5,2847.0123873,1.31120193,2.3252782822,227.47912598,0.4369557202,6.2040905952,116.22220612,65000
16/10-5,2847.1643873,1.2459365129,2.3095583916,223.71630859,0.4240250587,6.3145070076,118.69715118,65000
16/10-5,2847.3163873,1.1690886021,2.3138740063,216.88165283,0.4097951055,6.4563341141,119.82302094,65000
16/10-5,2847.4683873,1.1434797049,2.3105540276,211.3972168,0.4272792935,6.7761173248,118.67575073,65000
16/10-5,2847.6203873,0.9962909222,2.3129551411,211.50212097,0.4119251072,6.8038415909,117.44618988,65000
16/10-5,2847.7723873,0.9569269419,2.2995522022,216.58383179,0.4023213983,6.8067026138,116.38587952,65000
16/10-5,2847.9243873,1.1236035824,2.294305563,220.89512634,0.4476928711,6.6066594124,118.37566376,65000
16/10-5,2848.0763873,1.1932940483,2.3031723499,220.74690247,0.4506960809,6.6743578911,119.34860229,65000
16/10-5,2848.2283873,1.163952589,2.2977421284,217.10087585,0.4336999655,6.7099118233,117.72635651,65000
16/10-5,2848.3803873,1.1812036037,2.2856500149,216.6812439,0.4561474621,6.6430439949,118.67788696,65000
16/10-5,2848.5323873,1.1939116716,2.2959764004,217.86029053,0.4717876613,6.4698810577,119.84903717,65000
16/10-5,2848.6843873,1.1589823961,2.2960655689,215.05809021,0.4861558974,6.3921480179,120.98298645,65000
16/10-5,2848.8363873,1.1887007952,2.2967638969,211.66954041,0.4751300514,6.4101877213,121.49404907,65000
16/10-5,2848.9883873,1.2380757332,2.2960879803,209.15625,0.450840205,6.4264812469,119.75409698,65000
16/10-5,2849.1403873,1.1268726587,2.3075602055,210.85638428,0.4334993362,6.4871468544,118.91345215,65000
16/10-5,2849.2923873,0.8163308501,2.3127171993,206.92315674,0.453525573,6.5070638657,118.7204895,65000
16/10-5,2849.4443873,0.875026226,2.3111658096,198.45504761,0.4432142973,6.4835639,119.20810699,65000
16/10-5,2849.5963873,1.0957797766,2.3172490597,190.16584778,0.4498868585,6.3810706139,117.88409424,65000
16/10-5,2849.7483873,1.1861659288,2.306210041,190.94888306,0.4749574661,6.3365015984,119.39333344,65000
16/10-5,2849.9003873,1.2047652006,2.3011243343,196.14230347,0.4543349147,6.3998022079,118.35793304,65000
16/10-5,2850.0523873,1.1865875721,2.292173624,200.65631104,0.4674402177,6.4056062698,117.02626801,65000
16/10-5,2850.2043873,1.1884446144,2.2991683483,201.50975037,0.4744046926,6.3905282021,117.3952179,65000
16/10-5,2850.3563873,1.1896777153,2.3008971214,201.63096619,0.4461556375,6.369533062,118.32427216,65000
16/10-5,2850.5083873,1.1875946522,2.3048107624,202.43663025,0.4229160249,6.4168372154,118.9318161,65000
16/10-5,2850.6603873,1.1651911736,2.3094780445,204.82984924,0.3926733136,6.4411063194,119.70819092,65000
16/10-5,2850.8123873,1.1447100639,2.304898262,206.04304504,0.4311495721,6.4110498428,119.99890137,65000
16/10-5,2850.9643873,1.1368451118,2.3054876328,208.68063354,0.464862287,6.4054832458,119.77545929,65000
16/10-5,2851.1163873,1.1859858036,2.3003709316,211.72807312,0.453712821,6.4271240234,118.11684418,65000
16/10-5,2851.2683873,1.245511055,2.2977159023,215.67475891,0.4621656537,6.4617490768,117.26843262,65000
16/10-5,2851.4203873,1.2586081028,2.2918930054,217.93392944,0.4537207186,6.3810844421,117.39587402,65000
16/10-5,2851.5723873,1.2682919502,2.2997350693,216.89225769,0.4706604481,6.2562885284,119.02935028,65000
16/10-5,2851.7243873,1.2604967356,2.2789123058,216.63252258,0.4909052849,6.2148356438,121.06206512,65000
16/10-5,2851.8763873,1.2653090954,2.2699081898,216.08126831,0.4405694306,6.3779568672,121.05340576,65000
16/10-5,2852.0283873,1.2502710819,2.2809963226,217.83505249,0.4348010123,6.783624649,119.87581635,65000
16/10-5,2852.1803873,1.2113291025,2.2926025391,219.99295044,0.4583384991,7.0230131149,119.90120697,65000
16/10-5,2852.3323873,1.1625901461,2.2895219326,221.10194397,0.4702639282,6.9790072441,119.65769958,65000
16/10-5,2852.4843873,1.2383540869,2.2781453133,220.74916077,0.4445027113,6.5658826828,118.4076004,65000
16/10-5,2852.6363873,1.2808510065,2.2627229691,220.13394165,0.457403034,6.29271698,118.30027771,65000
16/10-5,2852.7883873,1.3098406792,2.2646241188,222.79629517,0.5061047673,6.0929479599,120.04807281,65000
16/10-5,2852.9403873,1.3101471663,2.2907500267,227.14933777,0.460303247,6.2690463066,120.16516113,65000
16/10-5,2853.0923873,1.2921952009,2.2636523247,232.67156982,0.4342890382,6.3869581223,119.89289856,65000
16/10-5,2853.2443873,1.3478438854,2.2441415787,236.52597046,0.4997939765,6.6009817123,120.26344299,65000
16/10-5,2853.3963873,1.4283075333,2.2413249016,236.15119934,0.4756675661,6.6010274887,121.20743561,65000
16/10-5,2853.5483873,1.4464992285,2.2430257797,233.46653748,0.4822590351,6.5842032433,121.37840271,65000
16/10-5,2853.7003873,1.4699872732,2.2440488338,230.01321411,0.4568847716,6.6366848946,121.34088898,65000
16/10-5,2853.8523873,1.5307435989,2.250231266,228.15684509,0.4785881937,6.6208076477,122.68694305,65000
16/10-5,2854.0043873,1.4953802824,2.2708485126,219.56880188,0.4504771829,6.55275774,124.01730347,65000
16/10-5,2854.1563873,1.3475033045,2.3062956333,208.34706116,0.4452323914,6.4619050026,122.40135956,65000
16/10-5,2854.3083873,1.2166796923,2.3103792667,197.84869385,0.4159744382,6.4126377106,118.86610413,65000
16/10-5,2854.4603873,1.1762442589,2.3102552891,196.87548828,0.4240242541,6.6518564224,117.39836884,65000
16/10-5,2854.6123873,1.2054358721,2.3061733246,201.41362,0.4375355542,6.7885270119,118.59338379,65000
16/10-5,2854.7643873,1.3219736814,2.2979114056,211.21406555,0.4530959129,6.8618311882,120.751091,65000
16/10-5,2854.9163873,1.3499706984,2.2803099155,217.47367859,0.4606891572,6.8097596169,122.50013733,65000
16/10-5,2855.0683873,1.3171356916,2.2929310799,220.24009705,0.443803817,6.7920336723,120.22492981,65000
16/10-5,2855.2203873,1.2891813517,2.300765276,217.75163269,0.4183227122,6.8921914101,118.23352814,65000
16/10-5,2855.3723873,1.2683032751,2.3087153435,216.8915863,0.4306412339,6.8710827827,117.90421295,65000
16/10-5,2855.5243873,1.2541775703,2.3186469078,220.28718567,0.4248359799,6.916577816,117.41617584,65000
16/10-5,2855.6763873,1.2610803843,2.3235416412,225.28233337,0.4327073991,6.8596539497,117.47419739,65000
16/10-5,2855.8283873,1.2873681784,2.3023028374,230.59046936,0.4492972493,6.9941997528,118.60939026,65000
16/10-5,2855.9803873,1.3047519922,2.2994577885,228.97892761,0.43627581,6.9657793045,119.1985321,65000
16/10-5,2856.1323873,1.3055894375,2.2991073132,221.24160767,0.4086098075,7.0283632278,119.52589417,65000
16/10-5,2856.2843873,1.3046406507,2.3014867306,208.78657532,0.4562222362,6.856344223,119.04884338,65000
16/10-5,2856.4363873,1.2841926813,2.2988705635,198.13562012,0.449593991,6.7056097984,118.63563538,65000
16/10-5,2856.5883873,1.2500230074,2.2968907356,196.52339172,0.436530292,6.5393767357,118.46652985,65000
16/10-5,2856.7403873,1.2969558239,2.2965915203,204.14439392,0.4366389811,6.5256128311,119.30422974,65000
16/10-5,2856.8923873,1.387994647,2.2877032757,215.2131958,0.4695319831,6.6635651588,120.06199646,65000
16/10-5,2857.0443873,1.4269726276,2.2793815136,220.63058472,0.4596598148,6.7237443924,119.3403244,65000
16/10-5,2857.1963873,1.3924446106,2.2791862488,219.87559509,0.4272642136,6.738401413,119.05348206,65000
16/10-5,2857.3483873,1.2883430719,2.3055922985,216.209198,0.4357019961,6.7369613647,120.17883301,65000
16/10-5,2857.5003873,1.2189680338,2.3178775311,213.38728333,0.4186602831,6.7781467438,120.61582184,65000
16/10-5,2857.6523873,1.2328667641,2.3315594196,213.96066284,0.415569067,6.7738904953,120.10283661,65000
16/10-5,2857.8043873,1.2734985352,2.321598053,216.61436462,0.3939955533,6.7060022354,121.01396942,65000
16/10-5,2857.9563873,1.2909439802,2.3085455894,220.57029724,0.4013034403,6.6827073097,120.44204712,65000
16/10-5,2858.1083873,1.3050180674,2.302508831,220.97161865,0.4229523838,6.7640795708,120.18143463,65000
16/10-5,2858.2603873,1.3206695318,2.3080267906,219.37901306,0.4136435091,6.9145569801,120.71784973,65000
16/10-5,2858.4123873,1.3278969526,2.319123745,215.16972351,0.3945812881,7.1680083275,120.26958466,65000
16/10-5,2858.5643873,1.2997940779,2.336094141,206.83158875,0.3978171945,7.2034597397,119.26779938,65000
16/10-5,2858.7163873,1.2774993181,2.342271328,197.67027283,0.3894488513,7.0268306732,118.90342712,65000
16/10-5,2858.8683873,1.2530225515,2.3374562263,191.44633484,0.4156599939,6.7342743874,119.78979492,65000
16/10-5,2859.0203873,1.2176641226,2.3327412605,190.72787476,0.3896526992,6.5805196762,119.43515778,65000
16/10-5,2859.1723873,1.2225757837,2.335218668,194.92814636,0.3836362362,6.5573396683,118.53504944,65000
16/10-5,2859.3243873,1.2343105078,2.3441565037,198.26211548,0.3993265331,6.5111970901,119.38463593,65000
16/10-5,2859.4763873,1.2239675522,2.3509449959,202.24697876,0.3795464337,6.5902600288,119.35292816,65000
16/10-5,2859.6283873,1.2437189817,2.3456273079,210.48643494,0.3816495538,6.7371983528,119.13700104,65000
16/10-5,2859.7803873,1.3551228046,2.3206026554,221.72460938,0.416393131,6.8927383423,120.41197968,65000
16/10-5,2859.9323873,1.4187927246,2.297991991,230.71852112,0.4319034815,6.8832678795,121.46669006,65000
16/10-5,2860.0843873,1.3825868368,2.2945127487,234.69386292,0.420000881,6.8140072823,123.2928009,65000
16/10-5,2860.2363873,1.3938251734,2.2876179218,243.57267761,0.4448136985,6.7612161636,124.67826843,65000
16/10-5,2860.3883873,1.5141563416,2.2784409523,254.26928711,0.461204797,6.7438464165,124.94139099,65000
16/10-5,2860.5403873,1.5734175444,2.2727556229,261.56234741,0.4511069059,6.7689929008,125.01259613,65000
16/10-5,2860.6923873,1.5305997133,2.2696466446,262.09136963,0.4526302814,6.8183631897,124.97153473,65000
16/10-5,2860.8443873,1.5250922441,2.2732081413,260.41369629,0.449519664,6.9066433907,125.2351532,65000
16/10-5,2860.9963873,1.5511510372,2.2755515575,256.79418945,0.4843308032,6.9837579727,125.56410217,65000
16/10-5,2861.1483873,1.5337567329,2.279665947,247.93904114,0.4662201107,6.9585347176,125.39328766,65000
16/10-5,2861.3003873,1.4961782694,2.2895071507,239.89985657,0.4191094637,6.8565893173,124.83821869,65000
16/10-5,2861.4523873,1.5014193058,2.2870032787,233.67506409,0.4392265081,6.7351298332,123.63548279,65000
16/10-5,2861.6043873,1.4649533033,2.2897543907,229.845047,0.4511499405,6.6840815544,123.08477783,65000
16/10-5,2861.7563873,1.3787050247,2.3086550236,230.50416565,0.4342080057,6.6821608543,122.24849701,65000
16/10-5,2861.9083873,1.3292790651,2.3276464939,226.61465454,0.4267578423,6.6476454735,122.02025604,65000
16/10-5,2862.0603873,1.2887362242,2.3376791477,218.90893555,0.4186388254,6.607937336,121.84475708,65000
16/10-5,2862.2123873,1.2197108269,2.3516364098,205.45759583,0.381854713,6.6036915779,121.4009552,65000
16/10-5,2862.3643873,1.1674396992,2.3662326336,198.50712585,0.3787696958,6.7187943459,120.57933044,65000
16/10-5,2862.5163873,1.1486257315,2.3735764027,198.70640564,0.3774776459,6.786406517,120.3970108,65000
16/10-5,2862.6683873,1.1484771967,2.3681123257,202.81411743,0.3819088042,6.852162838,120.70451355,65000
16/10-5,2862.8203873,1.1719894409,2.3528299332,208.13682556,0.387540549,6.8245429993,121.50279999,65000
16/10-5,2862.9723873,1.1895177364,2.3425886631,211.19467163,0.3744333386,6.7967481613,121.43144226,65000
16/10-5,2863.1243873,1.1838480234,2.3402831554,213.66230774,0.3883787692,6.7511305809,121.71075439,65000
16/10-5,2863.2763873,1.1881753206,2.3552703857,214.64335632,0.3838748634,6.716811657,122.69203949,65000
16/10-5,2863.4283873,1.2167034149,2.3575217724,213.31469727,0.3616434634,6.7599258423,122.77544403,65000
16/10-5,2863.5803873,1.20949471,2.3543021679,206.47563171,0.3990435302,6.7876477242,122.57302094,65000
16/10-5,2863.7323873,1.1791921854,2.356385231,197.68481445,0.4237524867,6.7694597244,121.90665436,65000
16/10-5,2863.8843873,1.1532768011,2.3670392036,191.58308411,0.4280824959,6.7550573349,120.84609985,65000
16/10-5,2864.0363873,1.1231358051,2.3831794262,188.6713562,0.4202358723,6.7288475037,121.20914459,65000
16/10-5,2864.1883873,1.107203126,2.3880531788,185.84939575,0.4083332717,6.7308235168,120.43734741,65000
16/10-5,2864.3403873,1.1428514719,2.3886778355,185.20610046,0.3746498227,6.7626209259,119.00463104,65000
16/10-5,2864.4923873,1.2181181908,2.3873772621,192.60598755,0.3555712104,6.8336048126,119.07052612,65000
16/10-5,2864.6443873,1.2842042446,2.3833899498,203.55812073,0.3653784692,6.8805708885,120.39246368,65000
16/10-5,2864.7963873,1.3120931387,2.3709561825,208.79580688,0.3892418146,6.9153151512,121.4914856,65000
16/10-5,2864.9483873,1.2656685114,2.3606963158,204.73786926,0.406340003,6.905611515,121.35820007,65000
16/10-5,2865.1003873,1.1935662031,2.365449667,195.79554749,0.4040751159,6.8867115974,121.11262512,65000
16/10-5,2865.2523873,1.142185688,2.3770821095,190.54510498,0.4001759291,6.8824911118,121.82654572,65000
16/10-5,2865.4043873,1.1127998829,2.3817818165,187.62947083,0.3883088827,6.8848004341,122.46761322,65000
16/10-5,2865.5563873,1.1015629768,2.3838160038,186.97735596,0.4138937891,6.9182982445,122.36964417,65000
16/10-5,2865.7083873,1.088278532,2.3803751469,187.26820374,0.416543752,6.9453010559,122.28800201,65000
16/10-5,2865.8603873,1.0795704126,2.370290041,187.89466858,0.3915756643,6.9235873222,122.23815918,65000
16/10-5,2866.0123873,1.0929453373,2.3701856136,188.6673584,0.4029313922,6.9170341492,122.07836151,65000
16/10-5,2866.1643873,1.1321148872,2.3740000725,191.36036682,0.4277482331,6.9130487442,122.36125946,65000
16/10-5,2866.3163873,1.170984149,2.3738410473,196.12026978,0.427498579,6.9209208488,122.54750061,65000
16/10-5,2866.4683873,1.1874587536,2.3666453362,201.60324097,0.4005163312,6.941464901,122.20731354,65000
16/10-5,2866.6203873,1.1650855541,2.3663809299,205.88946533,0.3947736621,6.9251465797,121.9575882,65000
16/10-5,2866.7723873,1.1377111673,2.3708560467,208.25402832,0.3907297254,6.9728002548,122.26615143,65000
16/10-5,2866.9243873,1.1322510242,2.3706784248,209.86990356,0.3986499012,6.9905610085,122.54270935,65000
16/10-5,2867.0763873,1.1497249603,2.3704714775,210.09875488,0.4162936509,6.9714813232,123.29202271,65000
16/10-5,2867.2283873,1.1848131418,2.3634884357,209.75845337,0.4283745885,6.9519839287,123.95642853,65000
16/10-5,2867.3803873,1.1842194796,2.3601543903,207.68440247,0.4225127101,6.9355220795,123.16693878,65000
16/10-5,2867.5323873,1.1638801098,2.3660123348,201.1452179,0.3955168426,6.9574656487,122.31843567,65000
16/10-5,2867.6843873,1.159543395,2.3728406429,192.72782898,0.3825134039,6.9382243156,122.20103455,65000
16/10-5,2867.8363873,1.1430563927,2.3808271885,187.17208862,0.3960471451,6.9699325562,120.79222107,65000
16/10-5,2867.9883873,1.1201901436,2.3870522976,186.75115967,0.4133513272,7.0342211723,118.94650269,65000
16/10-5,2868.1403873,1.1187324524,2.3895971775,189.50737,0.3946116269,7.0589046478,119.36858368,65000
16/10-5,2868.2923873,1.1318308115,2.389806509,194.04122925,0.395754993,7.0565505028,121.16265106,65000
